code,DESCRIPCION,STOCK,location_id,Parent_location_id,CATEGORIA,COD.PROV,PRECIO,PROVEEDOR,code_ok,Codigo Categoria,Almacén,,categoria,alamcen,unidades,
5 - 1  6  4,"BROCAS 04,5 mm. PARA HIERRO COBALTO",8,ARMARIO,OFICINA,,,,,5-164,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  6  5,BROCAS 05 mm. PARA HIERRO COBALTO,0,ARMARIO,OFICINA,,,,,5-165,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  6  6,"BROCAS 05,5 mm. PARA HIERRO COBALTO",11,ARMARIO,OFICINA,,,,,5-166,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  6  7,BROCAS 06 mm. PARA HIERRO COBALTO,3,ARMARIO,OFICINA,,,,,5-167,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  6  8,"BROCAS 06,5 mm. PARA HIERRO COBALTO",7,ARMARIO,OFICINA,,,,,5-168,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  6  9,BROCAS 07 mm. PARA HIERRO COBALTO,13,ARMARIO,OFICINA,,,,,5-169,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  0,"BROCAS 07,5 mm. PARA HIERRO COBALTO",9,ARMARIO,OFICINA,,,,,5-170,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  1,BROCAS 08 mm. PARA HIERRO COBALTO,13,ARMARIO,OFICINA,,,,,5-171,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  2,"BROCAS 08,5 mm. PARA HIERRO COBALTO",8,ARMARIO,OFICINA,,,,,5-172,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  3,BROCAS 09 mm. PARA HIERRO COBALTO,9,ARMARIO,OFICINA,,,,,5-173,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  4,"BROCAS 09,5 mm. PARA HIERRO COBALTO",7,ARMARIO,OFICINA,,,,,5-174,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  5,BROCAS 10 mm. PARA HIERRO COBALTO,7,ARMARIO,OFICINA,,,,,5-175,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  6,BROCAS 06 mm. PARA CEMENTO,0,ARMARIO,OFICINA,,,,,5-176,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  7,BROCAS 08 mm. PARA CEMENTO,0,ARMARIO,OFICINA,,,,,5-177,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  8,BROCAS 10 mm. PARA CEMENTO,2,ARMARIO,OFICINA,,,,,5-178,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  7  9,BROCAS 12 mm. PARA CEMENTO,2,ARMARIO,OFICINA,,,,,5-179,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  8  0,"BROCAS 08 mm. PARA HILTI  - ""SDS+"" -",1,ARMARIO,OFICINA,,,,,5-180,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  2  2,TARNI SHIELD PLATA 250ML,3,5    -  1  -  2  -  4,HOT ROOM,DROG. / PERF.,,"2,88 €",DROGUERÍA,5-122,5,HOT ROOM,HOT ROOM,DROG. / PERF.,5-1-2-4,,"2,88"
5 - 1  8  2,CHALECO TRÁFICO AMARILLO L,5,5    -       -        -  ,HOT ROOM,PRESENCIA,,,EQUIPO DE PROTECCIÓN INDIVIDUAL,5-182,5,HOT ROOM,HOT ROOM,PRESENCIA,5,,
5 - 1  8  3,CHALECO TRÁFICO AMARILLO XL,0,5    -       -        -  ,HOT ROOM,PRESENCIA,,,EQUIPO DE PROTECCIÓN INDIVIDUAL,5-183,5,HOT ROOM,HOT ROOM,PRESENCIA,5,,
5 - 1  8  4,CHALECO TRÁFICO AMARILLO XXL,1,5    -       -        -  ,HOT ROOM,PRESENCIA,,,EQUIPO DE PROTECCIÓN INDIVIDUAL,5-184,5,HOT ROOM,HOT ROOM,PRESENCIA,5,,
5 - 1  5  4,GARRAFA DE JABON de 5Lts. - vestuarios,,5    -    FUERA,HOT ROOM,DROG. / PERF.,,,CAJAS DE 3 Garrafas de 5 Lts.,5-154,5,HOT ROOM,HOT ROOM,DROG. / PERF.,5-FUERA,,
5 - 1  8  6,CABEZAL MOTOGÜADAÑA STIHL autocut 40-2,13,ARMARIO,OFICINA,,STIHL,,,5-186,5,OFICINA,OFICINA,OFICINA,ARMARIO,,
5 - 1  8  7,GUANTES PLÁSTICO Y LANA AZUL/BLANCO T-8,3,ARMARIO,OFICINA,PROT. MANOS,,,EQUIPO DE PROTECCIÓN INDIVIDUAL,5-187,5,OFICINA,OFICINA,PROT. MANOS,ARMARIO,,
5 - 1  3  3,REGALAR - JABÓN GEL DERMO COMPATIBLE SUAVEX B Ph 5.5,4,5    -  1  -  1  -  2,HOT ROOM,DROG. / PERF.,5 Lts.,,PARA REGALAR,5-133,5,HOT ROOM,HOT ROOM,DROG. / PERF.,5-1-1-2,,
5 - 1  8  9,,,,,,,,,5-189,5,Err:522,Err:522,Err:522,,,
5 - 1  9  0,,,,,,,,,5-190,5,Err:522,Err:522,Err:522,,,
5 – KNOW – 0,CABLES DE ACERO TRENZADO,,5 -   1   -   6    -  1,HOT ROOM,CONOCIMIENTO,,,SÓLO CONOCIMIENTO DE ESTE MATERIAL,5–KNOW–0,5,HOT ROOM,HOT ROOM,CONOCIMIENTO,5-1-6-1,,
6 – KNOW – 0,EXTINTORES de RESERVA,4,5 -   1   -   6    -  5,HOT ROOM,CONOCIMIENTO,,,SÓLO CONOCIMIENTO DE ESTE MATERIAL,6–KNOW–0,6,HOT ROOM,HOT ROOM,CONOCIMIENTO,5-1-6-5,,
7 – KNOW – 0,GANCHO CON RUEDAS DE LONA. Una caja,1,5 -   1   -   6    -  3,HOT ROOM,CONOCIMIENTO,,,SÓLO CONOCIMIENTO DE ESTE MATERIAL,7–KNOW–0,7,HOT ROOM,HOT ROOM,CONOCIMIENTO,5-1-6-3,,
8 – KNOW – 0,GOMA PUERTA DE HIERRO EN VEST. TENIS,0,5 -   1   -   6    -  2,HOT ROOM,CONOCIMIENTO,,,SÓLO CONOCIMIENTO DE ESTE MATERIAL,8–KNOW–0,8,HOT ROOM,HOT ROOM,CONOCIMIENTO,5-1-6-2,metros,
9 – KNOW – 0,PERRILLOS Grandes - pequeños. Caja de tornillos,,5 -   1   -   6    -  2,HOT ROOM,CONOCIMIENTO,,,SÓLO CONOCIMIENTO DE ESTE MATERIAL,9–KNOW–0,9,HOT ROOM,HOT ROOM,CONOCIMIENTO,5-1-6-2,,
10 – KNOW – 0,RED CAMPO DE PRÁCTICAS PARA BOLAS,0,5 -   1   -   6    -  3,HOT ROOM,CONOCIMIENTO,,,SÓLO CONOCIMIENTO DE ESTE MATERIAL,10–KNOW–0,1,HOT ROOM,HOT ROOM,CONOCIMIENTO,5-1-6-3,metros,
11 – KNOW – 0,TULIPAS DE LÁMPARAS,4,5 -   1   -   6    -  2,HOT ROOM,CONOCIMIENTO,,,SÓLO CONOCIMIENTO DE ESTE MATERIAL,11–KNOW–0,1,HOT ROOM,HOT ROOM,CONOCIMIENTO,5-1-6-2,,
5 - M  0  1,BOMBA EXTRACCIÓN DE AGUA,1,5 -   1   -   7    -  1,HOT ROOM,PRESTACIÓN,,,PRESTACIÓN AL PERSONAL DEL CLUB,5-M01,5,HOT ROOM,HOT ROOM,PRESTACIÓN,5-1-7-1,,
5 - M  0  2,ROTHENBERGER,1,5 -   1   -   7    -  1,HOT ROOM,PRESTACIÓN,,,PRESTACIÓN AL PERSONAL DEL CLUB,5-M02,5,HOT ROOM,HOT ROOM,PRESTACIÓN,5-1-7-1,,
5 - M  0  3,"SUPER EGO - ""DESATASCADOR""",1,5 -   1   -   7    -  1,HOT ROOM,PRESTACIÓN,,,PRESTACIÓN AL PERSONAL DEL CLUB,5-M03,5,HOT ROOM,HOT ROOM,PRESTACIÓN,5-1-7-1,,
5 - M  0  4,TUBO para PEX - CAJA AZUL,1,5 -   1   -   7    -  1,HOT ROOM,PRESTACIÓN,,,PRESTACIÓN AL PERSONAL DEL CLUB,5-M04,5,HOT ROOM,HOT ROOM,PRESTACIÓN,5-1-7-1,,
5 – SEÑAL – 0,DIRECCIÓN OBLIGATORIA,4,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,5–SEÑAL–0,5,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
6 – SEÑAL – 0,LIMITACIÓN DE VELOCIDAD A 20 KM. HORA,3,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,6–SEÑAL–0,6,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
7 – SEÑAL – 0,LIMITACIÓN DE VOLICIDAD,3,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,7–SEÑAL–0,7,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
8 – SEÑAL – 0,MINUSVÁLIDO COLOR AZUL,6,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,8–SEÑAL–0,8,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
9 – SEÑAL – 0,PELIGRO NIÑOS,3,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,9–SEÑAL–0,9,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
10 – SEÑAL – 0,PELIGRO RESALTO,1,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,10–SEÑAL–0,1,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
11 – SEÑAL – 0,PROHIBIDO APARCAR,3,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,11–SEÑAL–0,1,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
12 – SEÑAL – 0,PROHIBIDO APARCAR EXCEPTO VEH. AUTORIZADOS,2,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,12–SEÑAL–0,1,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
13 – SEÑAL – 0,PROHIBIDO PERROS SUELTOS,3,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,13–SEÑAL–0,1,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
14 – SEÑAL – 0,SEÑAL DE STOP,1,5 -   1   -   6    -  1,HOT ROOM,TRAFFIC SIGN,,,SEÑALES DE TRÁFICO,14–SEÑAL–0,1,HOT ROOM,HOT ROOM,TRAFFIC SIGN,5-1-6-1,,
2  -  0  0  1,SPRAY BLANCO - (Rayas pista de tenis)  600 ml  DUPLI COLOR,0 ,2  -  1  -  1  -  4,Pintura,Pintura,,,,2-001,2,Pintura,Pintura,Pintura,2-1-1-4,,
2  -  0  0  2,SPRAY ROJO - (Rayas suelo)  2 - 600 ML y 11 - 500 ML  LINE MARKER,0 ,2  -  1  -  1  -  4,Pintura,Pintura,,,,2-002,2,Pintura,Pintura,Pintura,2-1-1-4,,
2  -  0  0  3,SPRAY AMARILLO - (Rayas suelo)  -  TRAFFIC y DUPLI COLOR,0 ,2  -  1  -  1  -  4,Pintura,Pintura,,,8  -  600 ML  y  6  -  500 ML,2-003,2,Pintura,Pintura,Pintura,2-1-1-4,,
2  -  0  0  4,SPRAY GALVANIZADOR EN FRIO - (Metal),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-004,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  0  5,SPRAY ZINC ALUMINIO - (Gris brillo),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-005,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  0  6,SPRAY NEGRO - (Mate),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-006,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  0  7,SPRAY NEGRO - (Brillo),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-007,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  0  8,SPRAY AZUL LÚCIDO - (Brillo),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-008,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  0  9,SPRAY AZUL - (Mate)  RAL: 5010,0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-009,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  0,SPRAY VERDE VALLA - (Brillo),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-010,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  1,SPRAY ORO - (Mate),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-011,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  2,SPRAY AMARILLO - (Mate)  RAL: 1021,0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-012,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  3,SPRAY ROJO - (Mate)  RAL: 3000,0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-013,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  4,SPRAY ROJO FUEGO - (Brillo),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-014,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  5,SPRAY BLANCO - (Brillo),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-015,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  6,SPRAY BLANCO - (Mate),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-016,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  7,SPRAY BLANCO - (Satinado),0 ,2  -  1  -  1  -  3,Pintura,Pintura,,,,2-017,2,Pintura,Pintura,Pintura,2-1-1-3,,
2  -  0  1  8,DISOLVENTE de POLIURETANO - 5 Litros,0 ,2  -  1  -  1  -  2,Pintura,Pintura,,,,2-018,2,Pintura,Pintura,Pintura,2-1-1-2,,
2  -  0  1  9,"CINTA CARROCERO - 2,5 mm.",0 ,2  -  1  -  1  -  2,Pintura,Pintura,,,Paquete de 12 Uds.,2-019,2,Pintura,Pintura,Pintura,2-1-1-2,,
2  -  0  2  0,ROLLO de PAPEL - 30 ctms.,0 ,2  -  1  -  1  -  2,Pintura,Pintura,,,,2-020,2,Pintura,Pintura,Pintura,2-1-1-2,,
2  -  0  2  1,ROLLO de PAPEL - 15 ctms.,0 ,2  -  1  -  1  -  2,Pintura,Pintura,,,,2-021,2,Pintura,Pintura,Pintura,2-1-1-2,,
2  -  0  2  2,AGUAPLAST STANDARD   -   1 - 15 KG  y  5 - 5 KG,0 ,2  -  1  -  1  -  1,Pintura,Pintura,,,,2-022,2,Pintura,Pintura,Pintura,2-1-1-1,,
2  -  0  2  3,ROLLO CARTON de METRO,0 ,2  -  2  -  1  -  5,Pintura,Pintura,,,,2-023,2,Pintura,Pintura,Pintura,2-2-1-5,,
2  -  0  2  4,BOBINAS DE PLÁSTICO  -  (Para tapar),0 ,2  -  2  -  1  -  5,Pintura,Pintura,,,,2-024,2,Pintura,Pintura,Pintura,2-2-1-5,,
2  -  0  2  5,GEL DECAPANTE RÁPIDO - 4 Ltos (Quita pinturas),0 ,2  -  2  -  1  -  4,Pintura,Pintura,,,,2-025,2,Pintura,Pintura,Pintura,2-2-1-4,,
2  -  0  2  6,ESMALTE BRILLO NEGRO SATINADO - 4 Ltos,0 ,2  -  2  -  1  -  4,Pintura,Pintura,,,,2-026,2,Pintura,Pintura,Pintura,2-2-1-4,,
2  -  0  2  7,ESMALTE NEGRO MATE - 4 Ltos,0 ,2  -  2  -  1  -  4,Pintura,Pintura,,,,2-027,2,Pintura,Pintura,Pintura,2-2-1-4,,
2  -  0  2  8,ESMALTE NEGRO BRILLO - 4 Ltos,0 ,2  -  2  -  1  -  4,Pintura,Pintura,,,,2-028,2,Pintura,Pintura,Pintura,2-2-1-4,,
2  -  0  2  9,RECAMBIOS de 11 ctms de PELOCORTO  -  Franja naranja,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,,2-029,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  0,RECAMBIOS de 15 ctms de LANA ANTIGOTA - Franja naranja,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,,2-030,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  1,RECAMBIOS de 11 ctms de LANA ANTIGOTA - Franja naranja,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,,2-031,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  2,RECAMBIOS de 6 ctms de LANA ANTIGOTA - Franja naranja,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,,2-032,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  3,RECAMBIOS de 10 ctms de ESPUMA,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,,2-033,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  4,RECAMBIOS de 5 ctms de ESPUMA,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,,2-034,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  5,TARRINA de MASILLA STANDARD - 1 Kg,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,,2-035,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  6,TARRINA de MASILLA FIBRA - 750 ml,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,,2-036,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  7,RODILLO de HILO LARGO - 22 ctms,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-037,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  8,RODILLO ANTIGOTA Franja amarilla - 22 ctms,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-038,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  3  9,ABRE BOTES PINTOR,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-039,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  0,MANGOS para RODILLOS - 6 ctms,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-040,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  1,MANGOS para RODILLOS - 11 ctms,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-041,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  2,MANGOS para RODILLOS - 15 ctms,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-042,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  3,BROCHA PALMA con MANGO (BRUJA),0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-043,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  4,BROCHA del Nº 14,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-044,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  5,BROCHA del Nº 6,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-045,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  6,PINCEL del Nº 16,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-046,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  7,PINCEL FINO S/N,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-047,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  8,PALETINA TRIPLE PROFESIONAL de 80 mm,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-048,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  4  9,PALETINA TRIPLE PROFESIONAL de 60 mm,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-049,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  5  0,PALETINA TRIPLE PROFESIONAL de 40 mm,0 ,2  -  2  -  1  -  3,Pintura,Pintura,,,CAJETINES AZULES apilables,2-050,2,Pintura,Pintura,Pintura,2-2-1-3,,
2  -  0  5  1,ESMALTE BLANCO MATE - 4 Lts,0 ,2  -  2  -  1  -  2,Pintura,Pintura,,,,2-051,2,Pintura,Pintura,Pintura,2-2-1-2,,
2  -  0  5  2,ESMALTE BLANCO BRILLO - 4 Lts,0 ,2  -  2  -  1  -  2,Pintura,Pintura,,,,2-052,2,Pintura,Pintura,Pintura,2-2-1-2,,
2  -  0  5  3,ESMALTE BLANCO SATINADO - 4 Lts,0 ,2  -  2  -  1  -  2,Pintura,Pintura,,,,2-053,2,Pintura,Pintura,Pintura,2-2-1-2,,
2  -  0  5  4,ESMALTE BRILLO GRIS CLARO - 4 Lts,0 ,2  -  2  -  1  -  2,Pintura,Pintura,,,,2-054,2,Pintura,Pintura,Pintura,2-2-1-2,,
2  -  0  5  5,ESMALTE BRILLO GRIS PERLA - 4 Lts,0 ,2  -  2  -  1  -  2,Pintura,Pintura,,,,2-055,2,Pintura,Pintura,Pintura,2-2-1-2,,
2  -  0  5  6,DISOLVENTE UNIVERSAL - 25 Lts,0 ,2  -  2  -  1  -  1,Pintura,Pintura,,,,2-056,2,Pintura,Pintura,Pintura,2-2-1-1,,
2  -  0  5  7,DISOLVENTE NITROLU - 5 Lts,0 ,2  -  2  -  1  -  1,Pintura,Pintura,,,,2-057,2,Pintura,Pintura,Pintura,2-2-1-1,,
2  -  0  5  8,CONVERTIDOR de ÓXIDO - 1 Lts,0 ,2  -  2  -  1  -  1,Pintura,Pintura,,,,2-058,2,Pintura,Pintura,Pintura,2-2-1-1,,
2  -  0  5  9,OXIROM NEGRO PAVONADO - 4 Lts,0 ,2  -  2  -  1  -  1,Pintura,Pintura,,,,2-059,2,Pintura,Pintura,Pintura,2-2-1-1,,
2  -  0  6  0,OXIROM GRIS ACERO - 4 Lts,0 ,2  -  2  -  1  -  1,Pintura,Pintura,,,,2-060,2,Pintura,Pintura,Pintura,2-2-1-1,,
2  -  0  6  1,OXIROM NEGRO PRETO - 4 Lts,0 ,2  -  2  -  1  -  1,Pintura,Pintura,,,,2-061,2,Pintura,Pintura,Pintura,2-2-1-1,,
2  -  0  6  2,OXIROM VERDE BRONCE - 4 Lts,0 ,2  -  2  -  1  -  1,Pintura,Pintura,,,,2-062,2,Pintura,Pintura,Pintura,2-2-1-1,,
2  -  0  6  3,CINTA PRECINTO TRANSPARENTE ROLLO,0 ,2  -  2  -  1  -  4,Pintura,Pintura,,,,2-063,2,Pintura,Pintura,Pintura,2-2-1-4,,
2  -  0  6  4,AGUARRÁS PURO - 5 Lts garrafa,0 ,2  -  2  -  2  -  1,Pintura,Pintura,,,,2-064,2,Pintura,Pintura,Pintura,2-2-2-1,,
2  -  0  6  5,MINIO de PLOMO NARANJA - 4 Lts,0 ,2  -  2  -  2  -  1,Pintura,Pintura,,,,2-065,2,Pintura,Pintura,Pintura,2-2-2-1,,
2  -  0  6  6,SELLADORA TODO TERRENO - 4 Lts,0 ,2  -  2  -  2  -  1,Pintura,Pintura,,,,2-066,2,Pintura,Pintura,Pintura,2-2-2-1,,
2  -  0  6  7,ESMALTE BRILLO GAMUZA - 4 Lts,0 ,2  -  2  -  2  -  1,Pintura,Pintura,,,,2-067,2,Pintura,Pintura,Pintura,2-2-2-1,,
2  -  0  6  8,SELLADORA BLANCO (Imprimación) - 4 Lts,0 ,2  -  2  -  2  -  2,Pintura,Pintura,,,,2-068,2,Pintura,Pintura,Pintura,2-2-2-2,,
2  -  0  6  9,ESMALTE BRILLO VERDE MARINO - 4 Lts,2 ,2  -  2  -  2  -  2,Pintura,Pintura,,,,2-069,2,Pintura,Pintura,Pintura,2-2-2-2,,
2  -  0  7  0,ESMALTE BRILLO VERDE HIERBA - 4 Lts,4 ,2  -  2  -  2  -  2,Pintura,Pintura,,,,2-070,2,Pintura,Pintura,Pintura,2-2-2-2,,
2  -  0  7  1,ESMALTE BRILLO VERDE GALICIA - 4 Lts,3 ,2  -  2  -  2  -  2,Pintura,Pintura,,,,2-071,2,Pintura,Pintura,Pintura,2-2-2-2,,
2  -  0  7  2,ESMALTE BRILLO VERDE PAPELERA - 4 Lts,2 ,2  -  2  -  2  -  2,Pintura,Pintura,,,,2-072,2,Pintura,Pintura,Pintura,2-2-2-2,,
2  -  0  7  3,ESMALTE BRILLO VERDE VALLA - 4 Lts,3 ,2  -  2  -  2  -  2,Pintura,Pintura,,,,2-073,2,Pintura,Pintura,Pintura,2-2-2-2,,
2  -  0  7  4,ESMALTE BRILLO VERDE APARCAMIENTOS - 4 Lts,5 ,2  -  2  -  2  -  2,Pintura,Pintura,,,,2-074,2,Pintura,Pintura,Pintura,2-2-2-2,,
2  -  0  7  5,CATALIZADOR POLIURETANO - 500 MM,18 ,2  -  2  -  2  -  3,Pintura,Pintura,,,,2-075,2,Pintura,Pintura,Pintura,2-2-2-3,,
2  -  0  7  6,ESMALTE AL AGUA SATINADO - 4 Lts,3 ,2  -  2  -  2  -  3,Pintura,Pintura,,,,2-076,2,Pintura,Pintura,Pintura,2-2-2-3,,
2  -  0  7  7,ESMALTE AL AGUA BRILLO - 4 Lts,2 ,2  -  2  -  2  -  3,Pintura,Pintura,,,,2-077,2,Pintura,Pintura,Pintura,2-2-2-3,,
2  -  0  7  8,ESMALTE BRILLO - RALE 4 Lts,2 ,2  -  2  -  2  -  3,Pintura,Pintura,,,,2-078,2,Pintura,Pintura,Pintura,2-2-2-3,,
2  -  0  7  9,ESMALTE BRILLO ROJO BERMELLÓN - 4 Lts,2 ,2  -  2  -  2  -  3,Pintura,Pintura,,,,2-079,2,Pintura,Pintura,Pintura,2-2-2-3,,
2  -  0  8  0,ESMALTE BRILLO ROJO VIVO - 4 Lts,3 ,2  -  2  -  2  -  3,Pintura,Pintura,,,,2-080,2,Pintura,Pintura,Pintura,2-2-2-3,,
2  -  0  8  1,ESMALTE BRILLO ROJO CARRUAJES - 4 Lts,2 ,2  -  2  -  2  -  3,Pintura,Pintura,,,,2-081,2,Pintura,Pintura,Pintura,2-2-2-3,,
2  -  0  8  2,ESMALTE BRILLO ROJO INGLÉS - 4 Lts,2 ,2  -  2  -  2  -  3,Pintura,Pintura,,,,2-082,2,Pintura,Pintura,Pintura,2-2-2-3,,
2  -  0  8  3,BARNIZ POLIURETANO ALIFÁTICO BLANCO BRILLO - 4 Lts,5 ,2  -  2  -  2  -  4,Pintura,Pintura,,,,2-083,2,Pintura,Pintura,Pintura,2-2-2-4,,
2  -  0  8  4,BARNIZ POLIURETANO ALIFÁTICO AZUL MINUSVÁLIDO - 4 Lts,2 ,2  -  2  -  2  -  4,Pintura,Pintura,,,,2-084,2,Pintura,Pintura,Pintura,2-2-2-4,,
